thread_id	post_id	ade_cui	cui_text	linked_drug
1935	1935_007	0	0	0
1934	1934_002	271801002	Taste sense altered	imatinib
1934	1934_003	0	0	0
1942	1942_013	21522001	Abdominal pain	imatinib
1942	1942_014	0	0	0
1941	1941_027	90708001	Kidney disease	imatinib
1931	1931_002	0	0	0
1931	1931_003	0	0	0
1926	1926_001	0	0	0
1926	1926_002	0	0	0
1926	1926_003	0	0	0
1940	1940_011	0	0	0
1926	1926_004	0	0	0
1908	1908_001	0	0	0
1926	1926_005	0	0	0
1931	1931_005	0	0	0
1926	1926_006	0	0	0
1926	1926_007	0	0	0
1931	1931_006	0	0	0
1908	1908_002	0	0	0
1908	1908_003	0	0	0
1929	1929_001	0	0	0
1926	1926_008	0	0	0
1926	1926_009	0	0	0
1929	1929_002	0	0	0
1935	1935_008	0	0	0
1929	1929_003	0	0	0
1929	1929_004	0	0	0
1926	1926_010	0	0	0
1934	1934_004	0	0	0
1929	1929_005	0	0	0
1929	1929_006	0	0	0
1929	1929_007	0	0	0
1929	1929_008	0	0	0
1936	1936_003	60728008	Swollen abdomen	imatinib
1929	1929_009	0	0	0
1929	1929_010	0	0	0
1929	1929_011	0	0	0
1929	1929_012	0	0	0
1939	1939_001	0	0	0
1899	1899_001	0	0	0
1908	1908_004	0	0	0
1899	1899_002	0	0	0
1908	1908_005	372130007	Malignant neoplasm of skin	imatinib
1899	1899_003	0	0	0
1899	1899_004	0	0	0
1929	1929_013	0	0	0
1929	1929_014	0	0	0
1929	1929_015	0	0	0
1929	1929_016	0	0	0
1908	1908_006	56317004	Alopecia	imatinib
1929	1929_017	0	0	0
1908	1908_007	0	0	0
1920	1920_001	0	0	0
1929	1929_018	0	0	0
1929	1929_019	0	0	0
1908	1908_008	0	0	0
1899	1899_005	0	0	0
1899	1899_006	0	0	0
1899	1899_007	0	0	0
1908	1908_009	56317004	Alopecia	sunitinib
1899	1899_008	0	0	0
1789	1789_001	0	0	0
1789	1789_002	0	0	0
1789	1789_003	0	0	0
1789	1789_004	68962001	Muscle pain	sunitinib
1899	1899_009	0	0	0
1919	1919_001	0	0	0
1899	1899_010	0	0	0
1899	1899_011	0	0	0
1908	1908_010	56317004	Alopecia	imatinib
1932	1932_001	0	0	0
1935	1935_009	0	0	0
1919	1919_002	0	0	0
1932	1932_002	0	0	0
1919	1919_003	0	0	0
1914	1914_001	0	0	0
1914	1914_002	0	0	0
1929	1929_020	0	0	0
1892	1892_001	0	0	0
1926	1926_011	0	0	0
1932	1932_003	0	0	0
1914	1914_003	0	0	0
1919	1919_004	0	0	0
1914	1914_004	0	0	0
1892	1892_003	0	0	0
1919	1919_005	0	0	0
1914	1914_005	0	0	0
1892	1892_004	0	0	0
1892	1892_005	0	0	0
1892	1892_006	0	0	0
1919	1919_006	0	0	0
1892	1892_007	422587007	Nausea	imatinib
1892	1892_007	55300003	Cramp	imatinib
1926	1926_012	0	0	0
1892	1892_008	0	0	0
1932	1932_004	0	0	0
1919	1919_007	0	0	0
1899	1899_012	0	0	0
1919	1919_008	0	0	0
1913	1913_001	267039000	Swollen ankle region	imatinib
1913	1913_002	0	0	0
1908	1908_011	0	0	0
1920	1920_002	0	0	0
1920	1920_003	0	0	0
1938	1938_001	0	0	0
1789	1789_005	0	0	0
1914	1914_007	0	0	0
1892	1892_009	0	0	0
1789	1789_006	0	0	0
1914	1914_008	0	0	0
1926	1926_013	0	0	0
1899	1899_013	386705008	Lightheadedness	imatinib
1933	1933_010	0	0	0
1882	1882_001	0	0	0
1892	1892_010	0	0	0
1913	1913_003	0	0	0
1892	1892_011	0	0	0
1932	1932_005	0	0	0
1899	1899_014	0	0	0
1914	1914_009	0	0	0
1914	1914_010	0	0	0
1914	1914_011	0	0	0
1892	1892_012	0	0	0
1929	1929_021	0	0	0
1908	1908_012	56317004	Alopecia	imatinib
1899	1899_015	0	0	0
1926	1926_014	0	0	0
1919	1919_009	0	0	0
1892	1892_013	0	0	0
1789	1789_007	0	0	0
1919	1919_010	0	0	0
1899	1899_016	0	0	0
1929	1929_022	0	0	0
1914	1914_012	0	0	0
1914	1914_013	0	0	0
1935	1935_010	0	0	0
1892	1892_014	0	0	0
1914	1914_014	0	0	0
1919	1919_011	0	0	0
1789	1789_008	0	0	0
1914	1914_015	0	0	0
1789	1789_009	0	0	0
1929	1929_023	0	0	0
1933	1933_011	0	0	0
1929	1929_024	0	0	0
1932	1932_006	0	0	0
1892	1892_015	0	0	0
1899	1899_017	0	0	0
1914	1914_016	0	0	0
1905	1905_028	0	0	0
1905	1905_029	0	0	0
1916	1916_001	0	0	0
1908	1908_013	0	0	0
1899	1899_018	0	0	0
1916	1916_002	0	0	0
1892	1892_016	0	0	0
1908	1908_014	277797007	Thin skin	imatinib
1899	1899_019	0	0	0
1914	1914_017	0	0	0
1892	1892_017	0	0	0
1916	1916_003	0	0	0
1691	1691_225	0	0	0
1908	1908_015	0	0	0
1913	1913_004	0	0	0
1916	1916_004	422587007	Nausea	imatinib
1899	1899_020	0	0	0
1899	1899_021	0	0	0
1916	1916_005	0	0	0
1892	1892_018	0	0	0
1926	1926_015	0	0	0
1892	1892_019	0	0	0
1892	1892_020	0	0	0
1916	1916_006	422587007	Nausea	imatinib
1892	1892_021	0	0	0
1914	1914_018	0	0	0
1905	1905_030	0	0	0
1914	1914_019	0	0	0
1919	1919_012	0	0	0
1789	1789_011	0	0	0
1927	1927_001	0	0	0
1916	1916_007	0	0	0
1911	1911_001	0	0	0
1916	1916_008	0	0	0
1911	1911_002	0	0	0
1922	1922_001	0	0	0
1923	1923_001	0	0	0
1923	1923_002	0	0	0
1923	1923_003	0	0	0
1914	1914_020	0	0	0
1925	1925_001	0	0	0
1923	1923_004	0	0	0
1911	1911_003	0	0	0
1926	1926_016	0	0	0
1922	1922_002	0	0	0
1923	1923_005	0	0	0
1911	1911_004	0	0	0
1923	1923_006	0	0	0
1926	1926_017	0	0	0
1925	1925_002	271737000	Anemia	ripretinib
1925	1925_002	84229001	Fatigue	ripretinib
1925	1925_002	16386004	Dry skin	ripretinib
1914	1914_021	0	0	0
1926	1926_018	0	0	0
1919	1919_013	0	0	0
1892	1892_022	0	0	0
1914	1914_022	0	0	0
1892	1892_023	0	0	0
1914	1914_023	0	0	0
1920	1920_004	0	0	0
1922	1922_003	0	0	0
1925	1925_003	0	0	0
1892	1892_024	0	0	0
1922	1922_004	0	0	0
1892	1892_025	0	0	0
1691	1691_226	0	0	0
1899	1899_022	0	0	0
1926	1926_019	0	0	0
1883	1883_001	0	0	0
1883	1883_002	0	0	0
1893	1893_001	0	0	0
1883	1883_003	0	0	0
1893	1893_002	0	0	0
1883	1883_004	0	0	0
1926	1926_020	0	0	0
1893	1893_003	0	0	0
1883	1883_005	0	0	0
1691	1691_227	0	0	0
1883	1883_006	0	0	0
1922	1922_005	0	0	0
1922	1922_006	0	0	0
1908	1908_016	0	0	0
1914	1914_024	0	0	0
1911	1911_005	0	0	0
1916	1916_009	0	0	0
1911	1911_006	0	0	0
1892	1892_026	0	0	0
1923	1923_007	0	0	0
1883	1883_007	0	0	0
1893	1893_004	0	0	0
1893	1893_005	0	0	0
1893	1893_006	0	0	0
1893	1893_007	0	0	0
1883	1883_008	0	0	0
1922	1922_007	0	0	0
1893	1893_008	0	0	0
1883	1883_009	0	0	0
1892	1892_027	0	0	0
1882	1882_004	0	0	0
1914	1914_025	0	0	0
1914	1914_026	0	0	0
1917	1917_001	0	0	0
1917	1917_002	68235000	Nasal congestion	
1917	1917_003	0	0	0
1691	1691_228	0	0	0
1917	1917_004	0	0	0
1917	1917_005	0	0	0
1919	1919_014	0	0	0
1892	1892_028	0	0	0
1909	1909_002	0	0	0
1917	1917_006	49727002	Cough	imatinib
1917	1917_006	25064002	Headache	imatinib
1917	1917_006	22253000	Pain	imatinib
1908	1908_017	0	0	0
1919	1919_015	0	0	0
1917	1917_007	14760008	Constipation	imatinib
1917	1917_007	68235000	Nasal congestion	imatinib
1917	1917_007	82991003	Generalized aches and pains	imatinib
1913	1913_005	0	0	0
1913	1913_006	0	0	0
1905	1905_031	0	0	0
1905	1905_032	0	0	0
1913	1913_007	0	0	0
1852	1852_001	0	0	0
1852	1852_002	0	0	0
1852	1852_003	0	0	0
1852	1852_004	0	0	0
1852	1852_005	0	0	0
1852	1852_006	0	0	0
1916	1916_010	0	0	0
1918	1918_001	0	0	0
1905	1905_033	0	0	0
1898	1898_001	0	0	0
1892	1892_029	0	0	0
1898	1898_002	0	0	0
1898	1898_003	0	0	0
1918	1918_002	0	0	0
1852	1852_007	0	0	0
1852	1852_008	0	0	0
1898	1898_004	0	0	0
1901	1901_001	0	0	0
1852	1852_009	0	0	0
1875	1875_001	0	0	0
1898	1898_005	0	0	0
1901	1901_002	0	0	0
1901	1901_003	22253000	Pain	
1901	1901_004	0	0	0
1875	1875_002	0	0	0
1901	1901_005	0	0	0
1875	1875_003	0	0	0
1915	1915_001	0	0	0
1904	1904_001	0	0	0
1915	1915_002	0	0	0
1535	1535_001	0	0	0
1535	1535_002	0	0	0
1535	1535_003	0	0	0
1535	1535_004	0	0	0
1910	1910_001	0	0	0
1904	1904_002	0	0	0
1910	1910_002	0	0	0
1910	1910_003	0	0	0
1910	1910_004	0	0	0
1901	1901_006	0	0	0
1912	1912_001	0	0	0
1261	1261_001	0	0	0
1261	1261_002	0	0	0
1261	1261_004	0	0	0
1261	1261_005	0	0	0
1261	1261_006	0	0	0
1261	1261_007	0	0	0
1261	1261_008	0	0	0
1261	1261_009	0	0	0
1261	1261_011	0	0	0
1261	1261_012	0	0	0
1261	1261_013	0	0	0
1261	1261_014	0	0	0
1261	1261_015	0	0	0
1261	1261_016	0	0	0
1261	1261_017	0	0	0
1261	1261_019	0	0	0
1907	1907_001	0	0	0
1261	1261_020	0	0	0
1907	1907_002	271737000	Anemia	
1907	1907_002	55300003	Cramp	
1261	1261_021	0	0	0
1535	1535_005	0	0	0
1907	1907_003	224994002	Excessive weight gain	
1907	1907_003	271737000	Anemia	
1907	1907_003	55300003	Cramp	
1261	1261_022	0	0	0
1535	1535_006	0	0	0
1261	1261_023	0	0	0
1261	1261_024	0	0	0
1261	1261_025	0	0	0
1535	1535_007	0	0	0
1261	1261_026	0	0	0
1912	1912_002	0	0	0
1261	1261_027	0	0	0
1261	1261_028	0	0	0
1903	1903_001	129154003	Hematologic neoplasm	imatinib
1261	1261_029	0	0	0
1898	1898_006	0	0	0
1902	1902_001	0	0	0
1912	1912_003	0	0	0
1261	1261_030	0	0	0
1535	1535_008	0	0	0
1902	1902_002	0	0	0
1261	1261_031	0	0	0
1261	1261_032	0	0	0
1261	1261_033	0	0	0
1903	1903_002	0	0	0
1261	1261_034	0	0	0
1261	1261_035	0	0	0
1261	1261_036	0	0	0
1261	1261_037	0	0	0
1910	1910_005	0	0	0
1909	1909_003	0	0	0
1261	1261_038	0	0	0
1901	1901_007	0	0	0
1908	1908_018	0	0	0
1261	1261_039	0	0	0
1261	1261_040	0	0	0
1906	1906_009	271737000	Anemia	imatinib
1895	1895_021	0	0	0
1535	1535_009	0	0	0
1261	1261_041	0	0	0
1904	1904_003	0	0	0
1902	1902_004	0	0	0
1261	1261_042	0	0	0
1891	1891_002	370143000	Major depressive disorder	imatinib
1879	1879_001	0	0	0
1879	1879_002	0	0	0
1879	1879_003	0	0	0
1879	1879_004	0	0	0
1879	1879_005	0	0	0
1879	1879_006	0	0	0
1879	1879_007	0	0	0
1879	1879_008	0	0	0
1879	1879_009	0	0	0
1879	1879_010	0	0	0
1879	1879_011	0	0	0
1879	1879_012	0	0	0
1879	1879_013	0	0	0
1879	1879_014	0	0	0
1879	1879_015	0	0	0
1879	1879_016	0	0	0
1879	1879_017	0	0	0
1879	1879_018	0	0	0
1879	1879_019	0	0	0
1879	1879_020	0	0	0
1879	1879_021	0	0	0
1879	1879_022	0	0	0
1879	1879_023	0	0	0
1879	1879_024	0	0	0
1879	1879_025	0	0	0
1879	1879_026	0	0	0
1891	1891_003	0	0	0
1879	1879_027	0	0	0
1879	1879_028	0	0	0
1879	1879_029	0	0	0
1879	1879_030	0	0	0
1879	1879_031	0	0	0
1879	1879_032	0	0	0
1879	1879_033	0	0	0
1879	1879_034	0	0	0
1879	1879_035	0	0	0
1879	1879_036	0	0	0
1879	1879_037	0	0	0
1879	1879_038	0	0	0
1879	1879_039	0	0	0
1879	1879_040	0	0	0
1879	1879_041	0	0	0
1879	1879_042	0	0	0
1879	1879_043	0	0	0
1879	1879_044	0	0	0
1879	1879_045	0	0	0
1879	1879_046	0	0	0
1879	1879_047	0	0	0
1879	1879_048	0	0	0
1879	1879_049	0	0	0
1879	1879_050	0	0	0
1879	1879_051	0	0	0
1879	1879_052	0	0	0
1879	1879_053	0	0	0
1879	1879_054	0	0	0
1879	1879_055	0	0	0
1879	1879_056	0	0	0
1879	1879_057	0	0	0
1879	1879_058	0	0	0
1879	1879_059	0	0	0
1879	1879_060	0	0	0
1879	1879_061	0	0	0
1879	1879_062	0	0	0
1879	1879_063	0	0	0
1879	1879_064	0	0	0
1879	1879_065	0	0	0
1879	1879_066	0	0	0
1879	1879_067	0	0	0
1879	1879_068	0	0	0
1879	1879_069	0	0	0
1879	1879_070	0	0	0
1879	1879_071	0	0	0
1879	1879_072	0	0	0
1879	1879_073	0	0	0
1879	1879_074	0	0	0
1879	1879_075	0	0	0
1879	1879_076	0	0	0
1261	1261_043	0	0	0
1870	1870_001	0	0	0
1870	1870_002	0	0	0
1870	1870_003	0	0	0
1870	1870_004	0	0	0
1870	1870_005	0	0	0
1870	1870_006	0	0	0
1879	1879_077	0	0	0
1870	1870_007	0	0	0
1879	1879_078	0	0	0
1870	1870_008	0	0	0
1870	1870_010	0	0	0
1879	1879_079	0	0	0
1870	1870_011	0	0	0
1870	1870_012	0	0	0
1870	1870_013	0	0	0
1870	1870_014	0	0	0
1870	1870_015	0	0	0
1891	1891_004	10601006	Pain in lower limb	imatinib
1870	1870_016	0	0	0
1879	1879_080	0	0	0
1870	1870_017	0	0	0
1870	1870_018	0	0	0
1870	1870_019	0	0	0
1879	1879_081	0	0	0
1870	1870_020	0	0	0
1879	1879_082	0	0	0
1870	1870_021	0	0	0
1879	1879_083	0	0	0
1870	1870_022	0	0	0
1870	1870_023	0	0	0
1870	1870_024	0	0	0
1879	1879_084	0	0	0
1870	1870_025	0	0	0
1879	1879_085	0	0	0
1870	1870_026	0	0	0
1891	1891_005	55300003	Cramp	imatinib
1879	1879_086	0	0	0
1870	1870_027	0	0	0
1870	1870_028	0	0	0
1879	1879_087	0	0	0
1870	1870_029	0	0	0
1870	1870_030	0	0	0
1879	1879_088	0	0	0
1870	1870_031	0	0	0
1870	1870_032	0	0	0
1870	1870_033	0	0	0
1879	1879_089	0	0	0
1879	1879_090	0	0	0
1891	1891_006	267038008	Edema	imatinib
1870	1870_034	0	0	0
1879	1879_091	0	0	0
1870	1870_035	0	0	0
1870	1870_036	0	0	0
1870	1870_037	0	0	0
1870	1870_038	0	0	0
1870	1870_039	0	0	0
1870	1870_040	0	0	0
1892	1892_030	0	0	0
1870	1870_041	0	0	0
1891	1891_007	297142003	Foot swelling	imatinib
1891	1891_007	102576009	Edema of foot	imatinib
1891	1891_007	310495003	Mild depression	imatinib
1870	1870_042	0	0	0
1870	1870_043	0	0	0
1870	1870_044	0	0	0
1901	1901_008	0	0	0
1870	1870_045	0	0	0
1870	1870_046	0	0	0
1870	1870_047	0	0	0
1879	1879_092	0	0	0
1870	1870_048	0	0	0
1870	1870_049	0	0	0
1879	1879_093	0	0	0
1870	1870_050	0	0	0
1879	1879_094	0	0	0
1870	1870_051	0	0	0
1879	1879_095	0	0	0
1891	1891_008	267038008	Edema	imatinib
1891	1891_008	65124004	Swelling	imatinib
1870	1870_052	0	0	0
1870	1870_053	0	0	0
1870	1870_054	0	0	0
1870	1870_055	0	0	0
1879	1879_096	0	0	0
1870	1870_056	0	0	0
1870	1870_057	0	0	0
1870	1870_058	0	0	0
1870	1870_059	0	0	0
1870	1870_060	0	0	0
1879	1879_097	0	0	0
1870	1870_061	0	0	0
1879	1879_098	0	0	0
1870	1870_062	0	0	0
1879	1879_099	0	0	0
1870	1870_063	0	0	0
1870	1870_064	0	0	0
1879	1879_100	0	0	0
1870	1870_065	0	0	0
1870	1870_066	0	0	0
1879	1879_101	0	0	0
1870	1870_067	0	0	0
1261	1261_044	0	0	0
1879	1879_102	0	0	0
1879	1879_103	0	0	0
1870	1870_068	0	0	0
1879	1879_104	0	0	0
1879	1879_105	0	0	0
1870	1870_069	0	0	0
1261	1261_045	0	0	0
1879	1879_106	0	0	0
1870	1870_070	0	0	0
1870	1870_071	0	0	0
1870	1870_072	89362005	Weight loss	
1870	1870_073	0	0	0
1870	1870_074	0	0	0
1879	1879_107	0	0	0
1879	1879_108	0	0	0
1870	1870_075	0	0	0
1870	1870_076	0	0	0
1887	1887_001	0	0	0
1870	1870_077	0	0	0
1879	1879_109	0	0	0
1870	1870_078	0	0	0
1870	1870_079	0	0	0
1879	1879_110	0	0	0
1879	1879_111	0	0	0
1879	1879_112	0	0	0
1879	1879_113	0	0	0
1870	1870_080	0	0	0
1870	1870_081	0	0	0
1870	1870_082	0	0	0
1870	1870_083	0	0	0
1879	1879_114	0	0	0
1887	1887_002	403638003	Palmar-Plantar Erythrodysesthesia	imatinib
1887	1887_002	24184005	Elevated blood pressure	imatinib
1887	1887_002	55300003	Cramp	imatinib
1887	1887_002	56317004	Alopecia	imatinib
1879	1879_115	0	0	0
1870	1870_084	0	0	0
1879	1879_116	0	0	0
1870	1870_085	0	0	0
1870	1870_086	0	0	0
1870	1870_087	0	0	0
1870	1870_088	0	0	0
1870	1870_089	0	0	0
1870	1870_090	0	0	0
1870	1870_091	0	0	0
1879	1879_117	0	0	0
1879	1879_118	0	0	0
1870	1870_092	0	0	0
1870	1870_094	0	0	0
1870	1870_095	0	0	0
1879	1879_119	0	0	0
1879	1879_120	0	0	0
1870	1870_096	0	0	0
1879	1879_121	0	0	0
1870	1870_097	0	0	0
1870	1870_098	0	0	0
1879	1879_122	0	0	0
1879	1879_123	0	0	0
1870	1870_099	0	0	0
1879	1879_124	0	0	0
1887	1887_003	42273000	Greasy skin	ripretinib
1887	1887_003	56317004	Alopecia	ripretinib
1870	1870_100	0	0	0
1879	1879_125	0	0	0
1870	1870_101	0	0	0
1870	1870_102	0	0	0
1870	1870_103	0	0	0
1870	1870_104	0	0	0
1879	1879_126	0	0	0
1879	1879_127	0	0	0
1870	1870_105	0	0	0
1879	1879_128	0	0	0
1870	1870_106	0	0	0
1879	1879_129	0	0	0
1879	1879_130	0	0	0
1879	1879_131	0	0	0
1879	1879_132	0	0	0
1879	1879_133	0	0	0
1870	1870_107	0	0	0
1870	1870_108	0	0	0
1879	1879_134	0	0	0
1870	1870_109	0	0	0
1870	1870_110	0	0	0
1879	1879_135	0	0	0
1870	1870_111	0	0	0
1879	1879_136	0	0	0
1870	1870_112	0	0	0
1870	1870_113	0	0	0
1879	1879_137	0	0	0
1870	1870_115	0	0	0
1879	1879_138	0	0	0
1870	1870_116	0	0	0
1879	1879_139	0	0	0
1870	1870_117	0	0	0
1870	1870_118	0	0	0
1879	1879_140	0	0	0
1852	1852_010	0	0	0
1870	1870_119	0	0	0
1887	1887_004	84229001	Fatigue	ripretinib
1887	1887_004	201040000	Callosity	ripretinib
1887	1887_004	402815007	Squamous cell carcinoma	ripretinib
1887	1887_004	247566002	Hair color change	ripretinib
1879	1879_141	0	0	0
1870	1870_120	0	0	0
1879	1879_142	0	0	0
1879	1879_143	0	0	0
1870	1870_121	0	0	0
1870	1870_122	0	0	0
1870	1870_123	0	0	0
1887	1887_005	0	0	0
1870	1870_124	0	0	0
1870	1870_125	0	0	0
1879	1879_144	0	0	0
1870	1870_126	0	0	0
1870	1870_127	0	0	0
1879	1879_145	0	0	0
1879	1879_146	0	0	0
1870	1870_128	0	0	0
1870	1870_129	0	0	0
1879	1879_147	0	0	0
1879	1879_148	0	0	0
1870	1870_130	0	0	0
1870	1870_131	0	0	0
1870	1870_132	0	0	0
1870	1870_133	0	0	0
1870	1870_135	0	0	0
1891	1891_009	0	0	0
1870	1870_136	89362005	Weight loss	
1870	1870_137	0	0	0
1879	1879_150	0	0	0
1879	1879_151	0	0	0
1870	1870_138	0	0	0
1879	1879_152	0	0	0
1879	1879_153	0	0	0
1870	1870_139	0	0	0
1879	1879_154	0	0	0
1870	1870_140	0	0	0
1879	1879_155	0	0	0
1870	1870_141	0	0	0
1879	1879_156	0	0	0
1870	1870_142	0	0	0
1879	1879_157	0	0	0
1870	1870_143	0	0	0
1879	1879_158	0	0	0
1870	1870_144	0	0	0
1879	1879_159	0	0	0
1870	1870_145	0	0	0
1691	1691_229	0	0	0
1870	1870_146	0	0	0
1870	1870_147	0	0	0
1879	1879_160	0	0	0
1896	1896_001	0	0	0
1896	1896_002	0	0	0
1896	1896_003	0	0	0
1864	1864_001	0	0	0
1870	1870_148	0	0	0
1864	1864_002	19887002	Claustrophobia	
1896	1896_004	0	0	0
1864	1864_003	0	0	0
1864	1864_004	0	0	0
1864	1864_005	0	0	0
1864	1864_006	0	0	0
1864	1864_007	0	0	0
1864	1864_009	0	0	0
1864	1864_010	0	0	0
1864	1864_011	0	0	0
1864	1864_012	0	0	0
1864	1864_013	0	0	0
1864	1864_014	0	0	0
1864	1864_015	0	0	0
1864	1864_016	0	0	0
1864	1864_017	0	0	0
1864	1864_018	0	0	0
1864	1864_019	0	0	0
1864	1864_020	0	0	0
1896	1896_005	0	0	0
1864	1864_021	0	0	0
1864	1864_022	0	0	0
1864	1864_023	0	0	0
1864	1864_024	0	0	0
1864	1864_025	0	0	0
1864	1864_026	0	0	0
1864	1864_027	0	0	0
1879	1879_161	0	0	0
1894	1894_001	0	0	0
1864	1864_028	0	0	0
1864	1864_029	0	0	0
1885	1885_001	0	0	0
1864	1864_030	0	0	0
1881	1881_001	0	0	0
1864	1864_031	0	0	0
1864	1864_032	0	0	0
1881	1881_002	0	0	0
1864	1864_033	0	0	0
1879	1879_162	0	0	0
1864	1864_034	0	0	0
1881	1881_003	0	0	0
1864	1864_035	0	0	0
1870	1870_149	0	0	0
1894	1894_002	0	0	0
1881	1881_004	0	0	0
1896	1896_006	0	0	0
1896	1896_007	0	0	0
1885	1885_002	0	0	0
1864	1864_036	0	0	0
1864	1864_037	0	0	0
1864	1864_038	0	0	0
1870	1870_150	0	0	0
1864	1864_039	0	0	0
1881	1881_005	0	0	0
1864	1864_040	0	0	0
1864	1864_041	0	0	0
1894	1894_003	0	0	0
1864	1864_042	0	0	0
1881	1881_006	0	0	0
1864	1864_043	0	0	0
1864	1864_044	0	0	0
1885	1885_003	0	0	0
1864	1864_045	0	0	0
1881	1881_007	0	0	0
1864	1864_046	0	0	0
1864	1864_047	0	0	0
1870	1870_151	0	0	0
1864	1864_048	0	0	0
1879	1879_163	0	0	0
1894	1894_004	0	0	0
1864	1864_049	0	0	0
1864	1864_050	0	0	0
1885	1885_004	0	0	0
1691	1691_230	0	0	0
1864	1864_051	0	0	0
1864	1864_052	0	0	0
1864	1864_053	0	0	0
1881	1881_008	0	0	0
1864	1864_054	0	0	0
1864	1864_055	0	0	0
1881	1881_009	0	0	0
1870	1870_152	0	0	0
1864	1864_056	0	0	0
1864	1864_057	0	0	0
1864	1864_058	0	0	0
1885	1885_005	0	0	0
1864	1864_059	0	0	0
1879	1879_164	0	0	0
1864	1864_060	0	0	0
1864	1864_061	0	0	0
1879	1879_165	0	0	0
1864	1864_062	0	0	0
1885	1885_006	0	0	0
1864	1864_063	0	0	0
1864	1864_064	0	0	0
1870	1870_153	0	0	0
1879	1879_166	0	0	0
1864	1864_065	0	0	0
1864	1864_066	0	0	0
1864	1864_067	0	0	0
1864	1864_068	0	0	0
1896	1896_008	0	0	0
1864	1864_069	0	0	0
1864	1864_070	0	0	0
1864	1864_071	0	0	0
1864	1864_072	0	0	0
1864	1864_073	0	0	0
1864	1864_074	0	0	0
1864	1864_075	0	0	0
1864	1864_077	0	0	0
1864	1864_078	0	0	0
1864	1864_079	0	0	0
1870	1870_154	0	0	0
1864	1864_080	0	0	0
1780	1780_001	49218002	Hip pain	imatinib
1780	1780_002	0	0	0
1879	1879_167	0	0	0
1780	1780_003	0	0	0
1864	1864_081	0	0	0
1780	1780_004	0	0	0
1780	1780_005	0	0	0
1890	1890_001	0	0	0
1881	1881_010	0	0	0
1864	1864_082	0	0	0
1897	1897_001	0	0	0
1864	1864_083	0	0	0
1870	1870_155	0	0	0
1879	1879_168	0	0	0
1864	1864_084	0	0	0
1780	1780_006	0	0	0
1890	1890_002	89362005	Weight loss	imatinib
1864	1864_085	0	0	0
1864	1864_086	0	0	0
1864	1864_087	0	0	0
1780	1780_007	0	0	0
1780	1780_008	0	0	0
1864	1864_088	0	0	0
1780	1780_009	0	0	0
1780	1780_010	0	0	0
1879	1879_169	0	0	0
1864	1864_089	0	0	0
1885	1885_007	0	0	0
1864	1864_090	0	0	0
1864	1864_091	0	0	0
1864	1864_092	0	0	0
1864	1864_093	0	0	0
1864	1864_094	0	0	0
1780	1780_011	0	0	0
1881	1881_011	0	0	0
1864	1864_095	0	0	0
1864	1864_096	0	0	0
1864	1864_097	0	0	0
1864	1864_098	0	0	0
1864	1864_099	0	0	0
1886	1886_001	0	0	0
1864	1864_100	0	0	0
1886	1886_002	0	0	0
1780	1780_012	0	0	0
1886	1886_003	0	0	0
1886	1886_004	0	0	0
1886	1886_005	0	0	0
1864	1864_101	0	0	0
1894	1894_005	0	0	0
1894	1894_006	0	0	0
1894	1894_007	0	0	0
1864	1864_102	0	0	0
1894	1894_008	0	0	0
1894	1894_009	0	0	0
1894	1894_010	0	0	0
1809	1809_001	0	0	0
1864	1864_103	0	0	0
1864	1864_104	0	0	0
1886	1886_006	0	0	0
1864	1864_105	0	0	0
1881	1881_012	0	0	0
1864	1864_106	0	0	0
1886	1886_007	0	0	0
1870	1870_156	0	0	0
1896	1896_009	0	0	0
1864	1864_107	0	0	0
1878	1878_001	0	0	0
1896	1896_010	0	0	0
1886	1886_008	0	0	0
1864	1864_108	0	0	0
1878	1878_002	0	0	0
1864	1864_109	0	0	0
1878	1878_003	0	0	0
1896	1896_011	0	0	0
1884	1884_001	0	0	0
1884	1884_002	0	0	0
1878	1878_004	0	0	0
1878	1878_005	0	0	0
1878	1878_006	0	0	0
1884	1884_003	0	0	0
1884	1884_004	0	0	0
1895	1895_022	0	0	0
1864	1864_110	0	0	0
1885	1885_008	0	0	0
1886	1886_009	0	0	0
1890	1890_003	0	0	0
1893	1893_009	0	0	0
1879	1879_170	0	0	0
1864	1864_111	0	0	0
1878	1878_007	0	0	0
1878	1878_008	0	0	0
1879	1879_171	0	0	0
1878	1878_009	0	0	0
1870	1870_157	0	0	0
1884	1884_005	0	0	0
1891	1891_010	55300003	Cramp	imatinib
1870	1870_158	0	0	0
1859	1859_001	0	0	0
1886	1886_010	0	0	0
1878	1878_010	0	0	0
1886	1886_011	0	0	0
1870	1870_159	0	0	0
1886	1886_012	0	0	0
1864	1864_112	0	0	0
1864	1864_113	0	0	0
1878	1878_011	0	0	0
1878	1878_012	0	0	0
1870	1870_160	0	0	0
1879	1879_172	0	0	0
1878	1878_013	0	0	0
1890	1890_004	0	0	0
1878	1878_014	0	0	0
1870	1870_161	0	0	0
1879	1879_173	0	0	0
1878	1878_015	0	0	0
1878	1878_016	0	0	0
1879	1879_174	0	0	0
1878	1878_017	0	0	0
1864	1864_114	0	0	0
1859	1859_002	0	0	0
1859	1859_003	0	0	0
1870	1870_162	0	0	0
1878	1878_018	0	0	0
1878	1878_019	0	0	0
1261	1261_046	0	0	0
1864	1864_115	0	0	0
1865	1865_001	0	0	0
1865	1865_002	0	0	0
